report_date,descr_stage,report_text,event_date,date_source,assigned_carrier,ac_manufacturer,ac_family,ac_standard_name,ac_reported_name,ac_number_of_ac,geo_loc,geo_loc_ind,geo_loc2,geo_nlocs,geo_iso_code,geo_country,geo_lat,geo_long,descr_part,descr_action,descr_adjective,descr_condition
2008-09-13,,"Luggage in flames at Palma, Sep 11th 2008",2008-09-11,Extracted,NA,NA,NA,NA,NA,0,Palma,at,Palma,1,ESP,Spain,39.57,2.65,,fire,,
2008-09-13,,"West Wind AT42 at Saskatoon on Sep 11th 2008, abnormal torque",2008-09-11,Extracted,NA,atr,AT42 family,AT42,AT42,1,Saskatoon,at,Saskatoon,1,CAN,Canada,52.15,-106.66,,,,
2008-09-14,,"Aircalin A332 near Noumea on Sep 12th 2008, technical problem",2008-09-12,Extracted,NA,airbus,A330 family,A332,A332,1,Noumea,near,Noumea,1,NCL,New Caledonia,-22.27,166.44,,problem,,
2008-09-14,,"Chautauqua E135 near Moline on Sep 13th 2008, thick smoke behind cockpit",2008-09-13,Extracted,chautauqua,embraer,EMB135 family,E135,E135,1,Moline,near,Moline,1,USA,USA,41.49,-90.49,,smoke,,
2008-09-14,approach;runway,"MASwings DHC6 at Bakalalan on Sep 13th 2008, landed short of and veered off runway",2008-09-13,Extracted,maswings,de_havilland_canada,Dash6 family,Dash6,DHC6,1,Bakalalan,at,Bakalalan,1,MYS,Malaysia,3.9739999771118164,115.61799621582031,,veered off,,
2008-09-14,approach;runway,"MASwings DHC6 at Bakalalan on Sep 13th 2008, landed short of and veered off runway",2008-09-13,Extracted,wings,de_havilland_canada,Dash6 family,Dash6,DHC6,1,Bakalalan,at,Bakalalan,1,MYS,Malaysia,3.9739999771118164,115.61799621582031,,veered off,,
2008-09-14,,"Norwegian Air Shuttle MD82 near Prague on Sep 13th 2008, false fire alarm",2008-09-13,Extracted,norwegian air shuttle,mcdonnell_douglas,MD80 family,MD82,MD82,1,Prague,near,Prague,1,CZE,Czech Republic,50.08,14.43,,alert;fire,,
2008-09-14,,"Norwegian Air Shuttle MD82 near Prague on Sep 13th 2008, false fire alarm",2008-09-13,Extracted,norwegian,mcdonnell_douglas,MD80 family,MD82,MD82,1,Prague,near,Prague,1,CZE,Czech Republic,50.08,14.43,,alert;fire,,
2008-09-14,,"Norwegian Air Shuttle MD82 near Prague on Sep 13th 2008, false fire alarm",2008-09-13,Extracted,shuttle,mcdonnell_douglas,MD80 family,MD82,MD82,1,Prague,near,Prague,1,CZE,Czech Republic,50.08,14.43,,alert;fire,,
2008-09-14,,"Ryanair B738 at Faro on Sep 13th 2008, bird strike",2008-09-13,Extracted,ryanair,boeing,737 family,B737,B738,1,Faro,at,Faro,1,PRT,Portugal,37.03,-7.94,,bird_strike,,
2008-09-14,departure,"Saudi B752 at Amman on Sep 11th 2008, rejected takeoff",2008-09-11,Extracted,saudi,boeing,757 family,B757,B752,1,Amman,at,Amman,1,JOR,Jordan,31.95,35.93,,rejected,,
2008-09-14,,"XL Airways A332 over Atlantic on Sep 12th 2008, diversion because airline went bankrupt",2008-09-12,Extracted,xl airways,airbus,A330 family,A332,A332,1,Atlantic,over,Atlantic,1,NA,NA,NA,NA,,divert,,
2008-09-15,,"Air China A319 at Kunming on Sep 13th 2008, oil lubrication problem",2008-09-13,Extracted,air china,airbus,A320 family,A319,A319,1,Kunming,at,Kunming,1,CHN,China,25.05,102.7,,problem,,
2008-09-15,approach,"Air Mediterranee A321 at Fuerteventura on Sep 13th 2008, wheel fire after landing",2008-09-13,Extracted,NA,airbus,A320 family,A321,A321,1,Fuerteventura,at,Fuerteventura,1,ESP,Spain,28.452699661254883,-13.863800048828125,,fire,,
2008-09-15,,"Egyptair B738 at Munich on Sep 13th 2008, bird strike",2008-09-13,Extracted,egyptair,boeing,737 family,B737,B738,1,Munich,at,Munich,1,DEU,Germany,48.14,11.58,,bird_strike,,
2008-09-15,departure,"LAN Peru A319 at Lima on Sep 13th 2008, rejected takeoff",2008-09-13,Extracted,lan,airbus,A320 family,A319,A319,1,Lima,at,Lima,1,PER,Peru,-12.07,-77.05,,rejected,,
2008-09-15,departure,"Qantas B744 at Brisbane on Sep 15th 2008, rejected takeoff due to engine problem",2008-09-15,Extracted,qantas,boeing,747 family,B747,B744,1,Brisbane,at,Brisbane,1,AUS,Australia,-27.46,153.02,,problem;rejected,,
2008-09-15,,"Saudi B743 at Dhaka on Mar 25th 2008, engine and wing on fire, smoke in cabin",2008-03-25,Extracted,saudi,boeing,747 family,B747,B743,1,Dhaka,at,Dhaka,1,BGD,Bangladesh,23.7,90.39,,fire;smoke,,
2008-09-16,departure,"Air Berlin B738 at Nuremberg on Sep 13th 2008, rejected takeoff twice",2008-09-13,Extracted,air berlin,boeing,737 family,B737,B738,1,Nuremberg,at,Nuremberg,1,DEU,Germany,49.45,11.05,,rejected,,
2008-09-16,departure,"Air Berlin B738 at Nuremberg on Sep 13th 2008, rejected takeoff twice",2008-09-13,Extracted,berlin,boeing,737 family,B737,B738,1,Nuremberg,at,Nuremberg,1,DEU,Germany,49.45,11.05,,rejected,,
2008-09-16,,"Air Berlin B738 near Malaga on Sep 14th 2008, defective fuel filter",2008-09-14,Extracted,air berlin,boeing,737 family,B737,B738,1,Malaga,near,Malaga,1,ESP,Spain,36.72,-4.42,,,,
2008-09-16,,"Air Berlin B738 near Malaga on Sep 14th 2008, defective fuel filter",2008-09-14,Extracted,berlin,boeing,737 family,B737,B738,1,Malaga,near,Malaga,1,ESP,Spain,36.72,-4.42,,,,
2008-09-16,approach,"American B738 at Miami on Sep 15th 2008, bumpy landing, blown tyres",2008-09-15,Extracted,american,boeing,737 family,B737,B738,1,Miami,at,Miami,1,USA,USA,25.78,-80.21,,,,
2008-09-16,,"American B763 near St. Johns on Sep 12th 2008, medical emergency, blown tyre",2008-09-12,Extracted,american,boeing,767 family,B767,B763,1,St. Johns,near,St. Johns,1,NA,NA,NA,NA,,emergency,medical,
2008-09-16,,"Jetstar A320 near Sunshine Coast on Sep 15th 2008, hydraulics problem",2008-09-15,Extracted,jetstar,airbus,A320 family,A320,A320,1,Sunshine Coast,near,Sunshine Coast,1,AUS,Australia,-25.88,152.56,,problem,,
2008-09-16,,"Ryanair B738 near Paris on Sep 13th 2008, technical trouble",2008-09-13,Extracted,ryanair,boeing,737 family,B737,B738,1,Paris,near,Paris,1,FRA,France,48.86,2.34,,trouble,,
2008-09-16,,"Southwest B733 near South Bend on Sep 14th 2008, fumes in cabin",2008-09-14,Extracted,southwest,boeing,737 family,B737,B733,1,South Bend,near,South Bend,1,USA,USA,41.68,-86.27,,fumes,,
2008-09-18,,"Air Canada A319 at Toronto on Sep 16th 2008, fuel emergency after go-around",2008-09-16,Extracted,air canada,airbus,A320 family,A319,A319,1,Toronto,at,Toronto,1,CAN,Canada,43.65,-79.38,,emergency,,
2008-09-18,,"Air Canada A319 at Toronto on Sep 16th 2008, fuel emergency after go-around",2008-09-16,Extracted,canada,airbus,A320 family,A319,A319,1,Toronto,at,Toronto,1,CAN,Canada,43.65,-79.38,,emergency,,
2008-09-18,departure,"Avior B732 at Barcelona on Sep 17th 2008, rejected takeoff due to lack of thrust",2008-09-17,Extracted,avior,boeing,737 family,B737,B732,1,Barcelona,at,Barcelona,1,ESP,Spain,41.4,2.17,,rejected,,
2008-09-18,,"BA Cityflyer RJ1H at Amsterdam on Sep 16th 2008, lost part",2008-09-16,Extracted,ba,british_aerospace,146 family,BAe146,RJ1H,1,Amsterdam,at,Amsterdam,1,NLD,Netherlands,52.37,4.89,,,,
2008-09-18,,"BA Cityflyer RJ1H at Amsterdam on Sep 16th 2008, lost part",2008-09-16,Extracted,ba cityflyer,british_aerospace,146 family,BAe146,RJ1H,1,Amsterdam,at,Amsterdam,1,NLD,Netherlands,52.37,4.89,,,,
2008-09-18,enroute,"Flybe DH8D near Southampton on Sep 16th 2008, engine shut down in flight",2008-09-16,Extracted,flybe,de_havilland_canada,Dash8 family,Dash8,DH8D,1,Southampton,near,Southampton,1,GBR,UK,50.91,-1.41,,shut down,,
2008-09-18,,"Qantas B763 near Perth on Sep 16th 2008, fumes in cabin",2008-09-16,Extracted,qantas,boeing,767 family,B767,B763,1,Perth,near,Perth,1,AUS,Australia,-31.96,115.84,,fumes,,
2008-09-18,,"Rossiya T154 at St. Petersburg on Sep 16th 2008, could not extend right main gear",2008-09-16,Extracted,rossiya,tupolev,Tu-154 family,T154,T154,1,St. Petersburg,at,St. Petersburg,1,RUS,Russia,59.742650799072265,30.300400881469727,,,,
2008-09-18,,"Rossiya T154 at St. Petersburg on Sep 16th 2008, could not extend right main gear",2008-09-16,Extracted,rossiya,tupolev,Tu-154 family,T154,T154,1,St. Petersburg,at,St. Petersburg,1,USA,United States,27.83765006,-82.65719991,,,,
2008-09-18,,"Transavia B738 near Budapest on Sep 16th 2008, medical emergency",2008-09-16,Extracted,transavia,boeing,737 family,B737,B738,1,Budapest,near,Budapest,1,HUN,Hungary,47.51,19.08,,emergency,medical,
2008-09-19,approach,"Aer Lingus A333 at Chicago on Sep 16th 2006, approach clearance creates a lot of confusion on flight deck",2006-09-16,Extracted,aer lingus,airbus,A330 family,A333,A333,1,Chicago,at,Chicago,1,USA,USA,41.84,-87.68,,,,
2008-09-19,approach,"Aer Lingus A333 at Chicago on Sep 16th 2006, approach clearance creates a lot of confusion on flight deck",2006-09-16,Extracted,lingus,airbus,A330 family,A333,A333,1,Chicago,at,Chicago,1,USA,USA,41.84,-87.68,,,,
2008-09-19,,"Easyjet A319 at Oviedo on Sep 17th 2008, tower unoccupied",2008-09-17,Extracted,easyjet,airbus,A320 family,A319,A319,1,Oviedo,at,Oviedo,1,ESP,Spain,43.35,-5.83,atc,,,
2008-09-19,,"Frontier Airlines A319 at Oklahoma City on Sep 18th 2008, locked brakes, blown tyre, nose gear turned 90 degrees",2008-09-18,Extracted,frontier,airbus,A320 family,A319,A319,1,Oklahoma City,at,Oklahoma City,1,USA,USA,35.47,-97.51,,locked,,
2008-09-19,,"Frontier Airlines A319 at Oklahoma City on Sep 18th 2008, locked brakes, blown tyre, nose gear turned 90 degrees",2008-09-18,Extracted,frontier airlines,airbus,A320 family,A319,A319,1,Oklahoma City,at,Oklahoma City,1,USA,USA,35.47,-97.51,,locked,,
2008-09-19,,"Jetblue Airways A320 at Palm Beach on Sep 18th 2008, smoke in cockpit",2008-09-18,Extracted,jetblue,airbus,A320 family,A320,A320,1,Palm Beach,at,Palm Beach,1,NA,NA,NA,NA,,smoke,,
2008-09-19,,"Jetblue Airways A320 at Palm Beach on Sep 18th 2008, smoke in cockpit",2008-09-18,Extracted,jetblue airways,airbus,A320 family,A320,A320,1,Palm Beach,at,Palm Beach,1,NA,NA,NA,NA,,smoke,,
2008-09-19,,"Jetblue Airways A320 at Palm Beach on Sep 18th 2008, smoke in cockpit",2008-09-18,Extracted,blue,airbus,A320 family,A320,A320,1,Palm Beach,at,Palm Beach,1,NA,NA,NA,NA,,smoke,,
2008-09-19,,"Jettime B733 at Billund on Sep 19th[[:space:]]2008, gear trouble",2008-09-17,Estimated,jettime,boeing,737 family,B737,B733,1,Billund,at,Billund,1,DNK,Denmark,55.73,9.12,,trouble,,
2008-09-19,,"United B733 in desparate need of floats at Chicago, Sep 13th 2008",2008-09-13,Extracted,united,boeing,737 family,B737,B733,1,Chicago,at,Chicago,1,USA,USA,41.84,-87.68,,,,
2008-09-19,,"Virgin Atlantic B744 at Gatwick on Sep 15th 2008, could not retract flaps",2008-09-15,Extracted,virgin atlantic,boeing,747 family,B747,B744,1,Gatwick,at,Gatwick,1,NA,NA,NA,NA,,could not retract,,
2008-09-19,,"Virgin Atlantic B744 at Gatwick on Sep 15th 2008, could not retract flaps",2008-09-15,Extracted,virgin,boeing,747 family,B747,B744,1,Gatwick,at,Gatwick,1,NA,NA,NA,NA,,could not retract,,
2008-09-20,,"ANA DH8D at Saga on Sep 19th 2008, gear door did not close",2008-09-19,Extracted,ana,de_havilland_canada,Dash8 family,Dash8,DH8D,1,Saga,at,Saga,1,JPN,Japan,33.25,130.3,,,,
2008-09-20,departure,"Jet Airways B73G at Bhopal on Sep 19th 2008, rejected takeoff after strike by vulture",2008-09-19,Extracted,jet airways,boeing,737 family,B737,B73G,1,Bhopal,at,Bhopal,1,IND,India,23.24,77.4,,rejected,,
2008-09-20,departure,"Jet Airways B73G at Bhopal on Sep 19th 2008, rejected takeoff after strike by vulture",2008-09-19,Extracted,jet[[:space:]]airways,boeing,737 family,B737,B73G,1,Bhopal,at,Bhopal,1,IND,India,23.24,77.4,,rejected,,
2008-09-20,,"Mesa Airlines CRJ9 near Salt[[:space:]]Lake City on Sep 19th 2008, cracked windshield",2008-09-19,Extracted,mesa,bombardier,CRJ family,CRJ9,CRJ9,1,Salt[[,near,Salt[[,1,NA,NA,NA,NA,,cracked,,
2008-09-20,,"Mesa Airlines CRJ9 near Salt[[:space:]]Lake City on Sep 19th 2008, cracked windshield",2008-09-19,Extracted,mesa airlines,bombardier,CRJ family,CRJ9,CRJ9,1,Salt[[,near,Salt[[,1,NA,NA,NA,NA,,cracked,,
2008-09-20,,"Qatar Airways B773 near Gander on Sep 6th 2008, engine failure",2008-09-06,Extracted,qatar airways,boeing,777 family,B777,B773,1,Gander,near,Gander,1,CAN,Canada,48.95,-54.65,,failure,,
2008-09-20,,"Qatar Airways B773 near Gander on Sep 6th 2008, engine failure",2008-09-06,Extracted,qatar,boeing,777 family,B777,B773,1,Gander,near,Gander,1,CAN,Canada,48.95,-54.65,,failure,,
2008-09-21,,"Aeroflot A321 at Novosibirsk on Sep 20th 2008, defective fuel system",2008-09-20,Extracted,aeroflot,airbus,A320 family,A321,A321,1,Novosibirsk,at,Novosibirsk,1,RUS,Russia,55.04,82.93,,,,
2008-09-21,,"Aeroflot A321 at Novosibirsk on Sep 20th 2008, defective fuel system",2008-09-20,Extracted,lot,airbus,A320 family,A321,A321,1,Novosibirsk,at,Novosibirsk,1,RUS,Russia,55.04,82.93,,,,
2008-09-21,approach,"British[[:space:]]Airways B735 at Pisa on Sep 19th 2008, bird strike on landing",2008-09-19,Extracted,NA,boeing,737 family,B737,B735,1,,,,1,NA,NA,NA,NA,,bird_strike,,
2008-09-21,,"Condor B763 at Frankfurt on Sep 18th 2008, air conditioning system failure",2008-09-18,Extracted,condor,boeing,767 family,B767,B763,1,Frankfurt,at,Frankfurt,1,DEU,Germany,50.12,8.68,,failure,,
2008-09-21,,"Ryanair B738 at Milan on Sep 20th 2008, bird strikes",2008-09-20,Extracted,ryanair,boeing,737 family,B737,B738,1,Milan,at,Milan,1,ITA,Italy,45.48,9.19,,bird_strike,,
2008-09-21,,"Vladivostok Air A320 near Vladivostok on Sep 19th 2008, autoflight system failure",2008-09-19,Extracted,vladivostok,airbus,A320 family,A320,A320,1,Vladivostok,near,Vladivostok,1,RUS,Russia,43.13,131.9,,failure,,
2008-09-22,,"Air Berlin B738 at Nuremberg on[[:space:]]Sep 21st 2008, brakes problem",2008-09-21,Extracted,air berlin,boeing,737 family,B737,B738,1,Nuremberg,at,Nuremberg,1,DEU,Germany,49.45,11.05,,problem,,
2008-09-22,,"Air Berlin B738 at Nuremberg on[[:space:]]Sep 21st 2008, brakes problem",2008-09-21,Extracted,berlin,boeing,737 family,B737,B738,1,Nuremberg,at,Nuremberg,1,DEU,Germany,49.45,11.05,,problem,,
2008-09-22,,"Norwegian Air[[:space:]]Shuttle B733 at Trondheim on Sep 19th 2008, unsafe gear indication",2008-09-19,Extracted,norwegian,boeing,737 family,B737,B733,1,,,,1,NA,NA,NA,NA,,indication,unsafe,
2008-09-22,,"Norwegian Air[[:space:]]Shuttle B733 at Trondheim on Sep 19th 2008, unsafe gear indication",2008-09-19,Extracted,shuttle,boeing,737 family,B737,B733,1,,,,1,NA,NA,NA,NA,,indication,unsafe,
2008-09-22,approach,"Scat AN24 at Semipalatinsk on Sep 21st 2008, burst tyre on landing",2008-09-21,Extracted,scat,antonov,A24,A24,AN24,1,Semipalatinsk,at,Semipalatinsk,1,KAZ,Kazakhstan,50.351295,80.234398,,burst,,
2008-09-23,,"Air Comet Chile B732 at Santiago on Sep 23rd 2008, engine oil problems",2008-09-23,Extracted,NA,boeing,737 family,B737,B732,1,Santiago,at,Santiago,1,CHL,Chile,-33.46,-70.64,,problem,,
2008-09-23,departure,"Air Transat A333 at Barcelona on Sep 19th 2008, hydraulics failure just before takeoff",2008-09-19,Extracted,air transat,airbus,A330 family,A333,A333,1,Barcelona,at,Barcelona,1,ESP,Spain,41.4,2.17,,failure,,
2008-09-23,departure,"Air Transat A333 at Barcelona on Sep 19th 2008, hydraulics failure just before takeoff",2008-09-19,Extracted,transat,airbus,A330 family,A333,A333,1,Barcelona,at,Barcelona,1,ESP,Spain,41.4,2.17,,failure,,
2008-09-23,departure,"Air Transat A333 at Barcelona on Sep 19th 2008, hydraulics failure just before takeoff",2008-09-19,Extracted,sat,airbus,A330 family,A333,A333,1,Barcelona,at,Barcelona,1,ESP,Spain,41.4,2.17,,failure,,
2008-09-23,,"Rex SF34 at Sydney on Aug 5th 2007, curry fumes in cabin and cockpit",2007-08-05,Extracted,rex,saab,SF340 family,SF34,SF34,1,Sydney,at,Sydney,1,AUS,Australia,-33.87,151.21,,fumes,,
2008-09-23,,"Turkish Airlines A310 near Lagos on Aug 14th 2008, failure of all navigation instruments and radios",2008-08-14,Extracted,turkish airlines,airbus,A310 family,A310,A310,1,Lagos,near,Lagos,1,NGA,Nigeria,6.45,3.47,,failure,,
2008-09-23,,"Turkish Airlines A310 near Lagos on Aug 14th 2008, failure of all navigation instruments and radios",2008-08-14,Extracted,turkish[[:space:]]airlines,airbus,A310 family,A310,A310,1,Lagos,near,Lagos,1,NGA,Nigeria,6.45,3.47,,failure,,
2008-09-23,,"Virgin Atlantic B744 near St. John's on Sep 21st 2008, medical emergency",2008-09-21,Extracted,virgin atlantic,boeing,747 family,B747,B744,1,St. John's,near,St. John's,1,CAN,Canada,47.618598938,-52.7518997192,,emergency,medical,
2008-09-23,,"Virgin Atlantic B744 near St. John's on Sep 21st 2008, medical emergency",2008-09-21,Extracted,virgin,boeing,747 family,B747,B744,1,St. John's,near,St. John's,1,CAN,Canada,47.618598938,-52.7518997192,,emergency,medical,
2008-09-24,,"Air Canada A319 at Point a Pitre on Sep 20th 2008, luggage presses fire alert",2008-09-20,Extracted,air canada,airbus,A320 family,A319,A319,1,Point Pitre,at,Point Pitre,1,NA,NA,NA,NA,,alert;fire,,
2008-09-24,,"Air Canada A319 at Point a Pitre on Sep 20th 2008, luggage presses fire alert",2008-09-20,Extracted,canada,airbus,A320 family,A319,A319,1,Point Pitre,at,Point Pitre,1,NA,NA,NA,NA,,alert;fire,,
2008-09-24,,"Air Canada B763 near Toronto on Sep 11th 2008, hydraulics failure",2008-09-11,Extracted,air canada,boeing,767 family,B767,B763,1,Toronto,near,Toronto,1,CAN,Canada,43.65,-79.38,,failure,,
2008-09-24,,"Air Canada B763 near Toronto on Sep 11th 2008, hydraulics failure",2008-09-11,Extracted,canada,boeing,767 family,B767,B763,1,Toronto,near,Toronto,1,CAN,Canada,43.65,-79.38,,failure,,
2008-09-24,,"Go! CRJ200 near Hilo on Feb 13th 2008, veered off course 15nm, both pilots asleep?",2008-02-13,Extracted,NA,bombardier,CRJ family,CRJ2,CRJ200,1,Hilo,near,Hilo,1,USA,USA,19.7,-155.09,pilot,veered off,,
2008-09-25,,"ABX Air B762 at Miami on Sep 24th 2008, could not retract gear",2008-09-24,Extracted,abx,boeing,767 family,B767,B762,1,Miami,at,Miami,1,USA,USA,25.78,-80.21,,could not retract,,
2008-09-25,,"Air Canada B773 over Arctic Ocean on Sep 10th 2008, engine problem",2008-09-10,Extracted,air canada,boeing,777 family,B777,B773,1,Arctic Ocean,over,Arctic Ocean,1,NA,NA,NA,NA,,problem,,
2008-09-25,,"Air Canada B773 over Arctic Ocean on Sep 10th 2008, engine problem",2008-09-10,Extracted,canada,boeing,777 family,B777,B773,1,Arctic Ocean,over,Arctic Ocean,1,NA,NA,NA,NA,,problem,,
2008-09-25,,"American MD83 at Kansas City on Sep 24th 2008, fire alert",2008-09-24,Extracted,american,mcdonnell_douglas,MD80 family,MD83,MD83,1,Kansas City,at,Kansas City,1,USA,USA,39.12,-94.55,,alert;fire,,
2008-09-25,enroute,"El Al B763 enroute on Sep 24th 2008, escorted by fighters due to bomb hoax",2008-09-24,Extracted,el al,boeing,767 family,B767,B763,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,,,
2008-09-25,enroute,"Fedex B752 near Osaka on Sep 22nd 2008, engine shut down in flight",2008-09-22,Extracted,fedex,boeing,757 family,B757,B752,1,Osaka,near,Osaka,1,JPN,Japan,34.68,135.5,,shut down,,
2008-09-25,,"Lufthansa A346 at Frankfurt on Sep 23rd 2008, nose gear steering failed",2008-09-23,Extracted,lufthansa,airbus,A340 family,A346,A346,1,Frankfurt,at,Frankfurt,1,DEU,Germany,50.12,8.68,,failure,,
2008-09-25,,"Lufthansa A346 at Vancouver on Sep 23rd 2008, nose gear steering failed",2008-09-23,Extracted,lufthansa,airbus,A340 family,A346,A346,1,Vancouver,at,Vancouver,1,CAN,Canada,49.28,-123.13,,failure,,
2008-09-25,,"Saudi B772 at Vienna on Sep 24th 2008, medical emergency",2008-09-24,Extracted,saudi,boeing,777 family,B777,B772,1,Vienna,at,Vienna,1,AUT,Austria,48.22,16.37,,emergency,medical,
2008-09-25,,"Shandong CRJ7 at Zhengzhou on Sep 23rd 2008, hydraulics failure",2008-09-23,Extracted,shandong,bombardier,CRJ family,CRJ7,CRJ7,1,Zhengzhou,at,Zhengzhou,1,CHN,China,34.75,113.67,,failure,,
2008-09-25,,The rescue of Turkish Airlines Flight 1123,2008-09-23,Estimated,turkish airlines,NA,NA,NA,NA,0,,,,1,NA,NA,NA,NA,,,,
2008-09-25,,The rescue of Turkish Airlines Flight 1123,2008-09-23,Estimated,the rescue of turkish airlines flight 1123,NA,NA,NA,NA,0,,,,1,NA,NA,NA,NA,,,,
2008-09-25,,The rescue of Turkish Airlines Flight 1123,2008-09-23,Estimated,turkish[[:space:]]airlines,NA,NA,NA,NA,0,,,,1,NA,NA,NA,NA,,,,
2008-09-26,,Air[[:space:]]Traffic Restrictions in South England due to computer failure,2008-09-24,Estimated,NA,NA,NA,NA,NA,0,,,,1,NA,NA,NA,NA,,failure,,
2008-09-26,,"Atlantic Southeast AT72 at Atlanta on Sep 24th 2008, flock of geese on short final",2008-09-24,Extracted,atlantic southeast,atr,AT72 family,AT72,AT72,1,Atlanta,at,Atlanta,1,USA,USA,33.76,-84.42,,,,
2008-09-26,,"Northwest B744 at Tokyo on Sep 23rd 2008, flap problem",2008-09-23,Extracted,northwest,boeing,747 family,B747,B744,1,Tokyo,at,Tokyo,1,JPN,Japan,35.67,139.77,,problem,,
2008-09-26,,"Sibir A310 at Khabarovsk on Sep 25th 2008, nose gear did not retract",2008-09-25,Extracted,NA,airbus,A310 family,A310,A310,1,Khabarovsk,at,Khabarovsk,1,RUS,Russia,48.42,135.12,,,,
2008-09-26,,"Swiss A321 near Thessaloniki on Sep 26th 2008, lightning strike causes engine failure",2008-09-26,Extracted,swiss,airbus,A320 family,A321,A321,1,Thessaloniki,near,Thessaloniki,1,GRC,Greece,40.64,22.94,,failure;lightning,,
2008-09-26,,"United Airlines B752 near Denver on Sep 25th 2008, smoke from galley oven",2008-09-25,Extracted,united,boeing,757 family,B757,B752,1,Denver,near,Denver,1,USA,USA,39.77,-104.87,,smoke,,
2008-09-26,,"United Airlines B752 near Denver on Sep 25th 2008, smoke from galley oven",2008-09-25,Extracted,united airlines,boeing,757 family,B757,B752,1,Denver,near,Denver,1,USA,USA,39.77,-104.87,,smoke,,
2008-09-26,,"United Airlines B752 near Denver on Sep 25th 2008, smoke from galley oven",2008-09-25,Extracted,united[[:space:]]airlines,boeing,757 family,B757,B752,1,Denver,near,Denver,1,USA,USA,39.77,-104.87,,smoke,,
2008-09-26,,"United Airlines B772 near Gander on Sep 19th 2008, engine oil issues",2008-09-19,Extracted,united,boeing,777 family,B777,B772,1,Gander,near,Gander,1,CAN,Canada,48.95,-54.65,,issue,,
2008-09-26,,"United Airlines B772 near Gander on Sep 19th 2008, engine oil issues",2008-09-19,Extracted,united airlines,boeing,777 family,B777,B772,1,Gander,near,Gander,1,CAN,Canada,48.95,-54.65,,issue,,
2008-09-26,,"United Airlines B772 near Gander on Sep 19th 2008, engine oil issues",2008-09-19,Extracted,united[[:space:]]airlines,boeing,777 family,B777,B772,1,Gander,near,Gander,1,CAN,Canada,48.95,-54.65,,issue,,
2008-09-27,,"American B738 near Managua on Sep 25th 2008, cracked cockpit window",2008-09-25,Extracted,american,boeing,737 family,B737,B738,1,Managua,near,Managua,1,NIC,Nicaragua,12.15,-86.27,,cracked,,
2008-09-27,,"American Eagle E135 near Alexandria on Sep 26th 2008, smoke in cockpit",2008-09-26,Extracted,american eagle,embraer,EMB135 family,E135,E135,1,Alexandria,near,Alexandria,1,EGY,Egypt,31.22,29.95,,smoke,,
2008-09-27,,"American Eagle E135 near Alexandria on Sep 26th 2008, smoke in cockpit",2008-09-26,Extracted,american,embraer,EMB135 family,E135,E135,1,Alexandria,near,Alexandria,1,EGY,Egypt,31.22,29.95,,smoke,,
2008-09-27,,"American Eagle E135 near Alexandria on Sep 26th 2008, smoke in cockpit",2008-09-26,Extracted,eagle,embraer,EMB135 family,E135,E135,1,Alexandria,near,Alexandria,1,EGY,Egypt,31.22,29.95,,smoke,,
2008-09-27,departure,"Atlas Air B742 at Osaka on Sep 26th 2008, burst tyre on takeoff",2008-09-26,Extracted,atlas,boeing,747 family,B747,B742,1,Osaka,at,Osaka,1,JPN,Japan,34.68,135.5,,burst,,
2008-09-27,,"KLM Cityhopper F50 at Cologne on Sep 26th 2008, two terror suspects arrested",2008-09-26,Extracted,klm,fokker,F50 family,F50,F50,1,Cologne,at,Cologne,1,DEU,Germany,50.95,6.97,,error,,
2008-09-27,,"KLM Cityhopper F50 at Cologne on Sep 26th 2008, two terror suspects arrested",2008-09-26,Extracted,klm cityhopper,fokker,F50 family,F50,F50,1,Cologne,at,Cologne,1,DEU,Germany,50.95,6.97,,error,,
2008-09-27,,"National Jet Systems B717 at Paraburdoo on Feb 28th 2006, stick shaker activates due to static sensor",2006-02-28,Extracted,NA,boeing,717 family,B717,B717,1,Paraburdoo,at,Paraburdoo,1,AUS,Australia,-23.1711006165,117.745002747,,activation;stick shaker,,
2008-09-27,,"Northwest B744 at Tokyo on Sep 26th 2008, stabilizer trouble",2008-09-26,Extracted,northwest,boeing,747 family,B747,B744,1,Tokyo,at,Tokyo,1,JPN,Japan,35.67,139.77,,trouble,,
2008-09-27,runway,"Nouvelair A321 at Dortmund on Sep 26th 2008, overran runway",2008-09-26,Extracted,nouvelair,airbus,A320 family,A321,A321,1,Dortmund,at,Dortmund,1,DEU,Germany,51.51,7.48,,overrun,,
2008-09-27,,"Qantas B763 near Sydney on Nov 23rd 2007, fumes in cabin, passenger unconscious",2007-11-23,Extracted,qantas,boeing,767 family,B767,B763,1,Sydney,near,Sydney,1,AUS,Australia,-33.87,151.21,passenger,fumes,,
2008-09-27,,"Regional CAE F70 at Paris on Sep 26th 2008, hydraulics problem",2008-09-26,Extracted,regional cae,fokker,F70 family,F70,F70,1,Paris,at,Paris,1,FRA,France,48.86,2.34,,problem,,
2008-09-28,,"AirAsia A320 near Kuching on Sep 27th 2008, clear air turbulence injures 3 crew",2008-09-27,Extracted,airasia,airbus,A320 family,A320,A320,1,Kuching,near,Kuching,1,MYS,Malaysia,1.55,110.34,cabin_crew,injury;turbulence,,
